iderroservico;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;conteudo;atendido;resolucao_erro;corrigido_erro;data_criacao_erro;data_atualizacao_erro
3cfc7c7a-e255-4262-bc99-ff98bd6fd9ba;1345;IPVA - compensação de pagamento indevido;ipva-compensacao-de-pagamento-indevido39;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;"coloque o link do ""REQUERIMENTO"" para facilitar - página difícil - complicado de achar os comandos das orientações.";True;"O erro não se relaciona à Carta de Serviços.
O requerimento é de livre preenchimento. Não existe modelo.";True;2026-01-05 08:55:17.022175-05:00;2026-01-15 16:25:54.570040-05:00
775e5f5d-cb2c-41d1-bc0b-fb28ddca8149;790;Obter certidão de ocorrência;solicitar-certidao-de-ocorrencia123;seguranca;CBMMS;Corpo de Bombeiros Militar;Não tem acesso ao formulário.;False;;False;2026-01-05 06:32:55.262392-05:00;2026-01-05 06:32:55.262406-05:00
8b419488-95b8-4137-a2ee-bac6091542b5;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Não estou conseguindo emitir de ipva a guia de um parcelamento rompido;False;;False;2026-01-02 18:08:32.399133-05:00;2026-01-02 18:08:32.399144-05:00
751b32b5-c54d-46fd-a073-5ccccffa1142;1093;Solicitar caravana da castração;caravana-da-castracao-servico-a-ser-oferecido-a-partir-de-novembro202454;direitos-e-cidadania;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Não consigo selecionar a unidade;False;;False;2026-01-02 17:37:56.885847-05:00;2026-01-02 17:37:56.885864-05:00
e5a7143e-1533-4823-97b8-366c1b07302f;799;Solicitar autorização ambiental para Corte Isolado de Árvores Nativas (CANI);corte-isolado-de-arvores-nativas-cani195;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;"Prezados,
Estou tentando realizar meu credenciamento como Responsável Técnico no módulo CANI-MS.
Ao clicar em “Quero me certificar”, o sistema me redireciona para “Buscar credenciamento”.
Quando tento buscar, ele volta novamente para “Quero me certificar”, criando um ciclo sem fim.
Já tentei diversas vezes, em diferentes navegadores, e o sistema não gera a Chave do Credenciado CANI, impossibilitando o início do processo de CANI Automático.
Solicito verificação e liberação do meu credenciamento.";False;;False;2026-01-02 15:22:11.663402-05:00;2026-01-02 15:22:11.663417-05:00
4316d304-6c31-44d3-b04b-049dad2790d1;1132;Solicitar Agendamento de Exame/Reexame Teórico Técnico Condutor Infrator;solicitar-agendamento-de-examereexame-teorico-tecnico-condutor-infrator182;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Estado não confere;True;"Cidadão de outro Estado, pois reportou ""Estado nao confere""";True;2026-01-02 13:36:37.996285-05:00;2026-02-05 09:29:37.744657-05:00
b213433a-f248-4f04-946e-d236967d01b9;1023;Solicitar transferência de estudante;solicitar-transferencia-de-estudante129;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não consegui pedir a transferência digitalmente.;False;;False;2025-12-29 18:25:38.760110-05:00;2025-12-29 18:25:38.760126-05:00
bf8f76f7-6827-4664-b362-afc54e821513;1152;Solicitar bloqueio de ligação de telemarketing;solicitar-bloqueio-de-ligacao-de-telemaketing22;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Não fiz nenhum bloqueio. Estou bloqueada e agora !???;True;Nesse caso como não há identificação do usuário, não tem como ser resolvido o problema.;True;2025-12-29 16:13:41.829088-05:00;2026-01-22 14:30:19.579595-05:00
ec7e0787-d12c-48a5-92bf-0f2c6018c1e3;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;"no agendamento é incosistente 
nao abre";False;;False;2025-12-29 07:37:23.943414-05:00;2025-12-29 07:37:23.943427-05:00
68c071ca-1de7-47d6-be1b-66d43246887b;741;Emitir guias para pagamento de multas;emissao-de-guias-para-pagamento-de-multas173;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Localização errada;True;"Cidadão reportou apenas ""localização errada"".";True;2025-12-26 14:44:03.346661-05:00;2026-02-05 09:30:13.548291-05:00
30bcca8b-f22e-442f-a035-c4178aa957bf;1137;Solicitar Carteira Nacional de Habilitação - Definitiva;solicitar-carteira-nacional-de-habilitacao-definitiva104;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;A localização está errada;True;Cidadão apenas reportou que a localização está errada, provavelmente ele reside em outro Estado.;True;2025-12-26 09:47:19.944660-05:00;2026-02-05 09:33:17.264082-05:00
bd7faf48-17d5-48c5-bd87-bdb66323e2aa;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Olá, não consigo preencher a data do meu aniversário;False;;False;2025-12-19 08:59:43.105281-05:00;2025-12-19 08:59:43.105300-05:00
f081d4ec-3045-49dc-9faa-cc546b60a202;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Tentei de todas as formas ver o meu boletim escolar, porém não consegui.;False;;False;2025-12-18 15:53:23.542327-05:00;2025-12-18 15:53:23.542341-05:00
6ad27dcd-3345-49cd-b463-c19bfbe377a2;179;Cadastro do comércio, indústria e serviços (CCIS) - inscrição de empresas;cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-empresas89;empresa-industria-e-comercio;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;"Nao existe  mais o campo de ""solicitar inscriçao"" no portal e-fazenda. Mei nao consegue acessar pela REDESIM. Como proceder?";True;Em razão da implantação no novo e-CCE os procedimentos para inscrição de empresas no CCIS foram alterados. A nova Carta de Serviços foi publicada no dia 15/01/2026.;True;2025-12-17 16:51:37.573626-05:00;2026-01-15 16:21:40.928865-05:00
85a3d91d-0bd4-41d8-88ac-ebdbe2f8ae34;234;Pagar ou parcelar débito inscrito em dívida ativa;pedido-de-parcelamento-eou-pagamento-de-debito-inscrito-em-divida-ativa67;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Tentando descobrir um valor que estava na divida ativa e não se tratando de IPVA, que estava no E-FAZENDA, mas que não estava lá, cheguei a esta página, não consegui entender muito bem, mas parece me que não sendo IPVA é só por email, presencialmente ou pelo wats e aí que esstá o erro, o numero informado no WATS não existe, foi uma saga até descobrir que o número correto é 3322-7613 e não 3222-7613. Ainda não consegui saber como fazer a guia, mas nos telefones indicados e que estão corretos, ninguém atende. Depois de encontrar o correto do wats tb ninguém respondeu até agora, meu fone é 33244836 fixo ou 33249154, se puderem me ajudar agradeço.;False;;False;2025-12-17 08:40:47.587182-05:00;2025-12-17 08:40:47.587194-05:00
78d4025a-6490-4f56-8ecf-42f416e7a3cc;729;Solicitar Agendamento de Exame/Reexame Teórico Técnico;solicitacao-de-aplicacao-de-exames-de-habilitacao-teorico-e-pratico143;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Cidade de são José do Rio preto;True;Cidadão é de outro Estado, busca serviços referentes ao Estado de SP;True;2025-12-16 13:30:22.906798-05:00;2026-02-05 09:34:08.900245-05:00
172b4ab0-2495-4712-b43c-8c5e93f9ff46;729;Solicitar Agendamento de Exame/Reexame Teórico Técnico;solicitacao-de-aplicacao-de-exames-de-habilitacao-teorico-e-pratico143;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de são José do Rio;True;Cidadão procura serviço referente a outro Estado.;True;2025-12-16 13:21:43.614582-05:00;2026-02-05 09:42:17.992376-05:00
6799b76d-74c9-4030-892a-ba0575ee5afd;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;nao consigo agendar;False;;False;2025-12-15 13:47:55.115285-05:00;2025-12-15 13:47:55.115302-05:00
5b31de53-97b4-4fb9-aa31-8afb760d9098;1138;Solicitar Segunda Via da Carteira Nacional de Habilitação - CNH ou Permissão para Dirigir-PpD;solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;nao consigo selecionar o local;True;Cidadão de outra UF;True;2025-12-15 09:21:03.317750-05:00;2026-02-05 09:52:31.358283-05:00
2eb5f2af-7e69-40f2-8b13-4ec9b3c8b548;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Nao concegui por data de nascimento no agendamento sijus;False;;False;2025-12-15 07:16:45.602118-05:00;2025-12-15 07:16:45.602131-05:00
78988cea-3550-4374-a198-df5adeaeea4a;1391;Passe do estudante;passe-do-estudante70;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;A plataforma não deixa eu acessar as unidades para escolha;False;;False;2025-12-13 09:06:58.773924-05:00;2025-12-13 09:06:58.773943-05:00
3584e779-7fd1-416d-ae1b-f6a56ba1d046;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;impossível contato e abrir pelo site, não consigo concluir .;False;;False;2025-12-12 10:21:29.362676-05:00;2025-12-12 10:21:29.362692-05:00
225f5842-28cf-423b-bf7a-f5df9bd21f48;257;Solicitar carteira de identificação por nome social - CNS;solicitar-carteira-de-identificacao-por-nome-social-cns171;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;Não;False;;False;2025-12-12 06:03:13.324167-05:00;2025-12-12 06:03:13.324179-05:00
9d528607-57d5-4759-a4e5-e2938fe3eb8b;234;Pagar ou parcelar débito inscrito em dívida ativa;pedido-de-parcelamento-eou-pagamento-de-debito-inscrito-em-divida-ativa67;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Não consigo agendar o atendimento para solicar quitação de dívida ativa, pois na hora de selecionar a unidade, não aparece nenhuma opção, assim não consigo finalizar o agendamento;False;;False;2025-12-11 09:20:35.869427-05:00;2025-12-11 09:20:35.869441-05:00
c0045dab-12d3-4999-8b47-e797575fd18c;1132;Solicitar Agendamento de Exame/Reexame Teórico Técnico Condutor Infrator;solicitar-agendamento-de-examereexame-teorico-tecnico-condutor-infrator182;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;não funciona o agendamento nem o atendimento presencial;True;Cidadão não foi claro em sua demanda.;True;2025-12-11 09:10:58.422316-05:00;2026-02-05 09:53:18.440896-05:00
5d2609f4-1cc1-464c-a87e-ea3fbc137ea0;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não consigo abrir meu boletim pelo painel;False;Orientamos verificar se os dados de acesso estão corretos (login e senha);True;2025-12-10 14:52:12.210845-05:00;2026-04-15 14:25:53.048595-04:00
c8e96dbe-b349-4e5b-bb9b-9e2cb0554514;603;Participar do programa arte e cultura na escola;programa-arte-e-cultura-na-escola100;arte-e-cultura;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não achei documentos bimestrais disponíveis;False;Erro não identificado.;True;2025-12-10 10:11:03.716146-05:00;2026-04-15 14:24:14.936162-04:00
477ad994-434e-4e02-b967-1b1782cdaf1b;923;Reclame jucems;reclame-jucems109;comunicacao-e-transparencia;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;NÃO CONSIGO JUNTAR MAIS DOCUMENTO PRINCIPAL REDIGIDO A PARTE, TIPO CONTRATO DE UMA HOLDING COM CLAUSULAS ESPECIFICAS. COMO PROCEDER?;True;Informações sobre documentação principal e demais anexos, não originários de nossos sistemas, são solucionados com explicações e atendimentos via e-mail, WhatsApp ou ChatWeb institucional.;True;2025-12-09 08:26:42.211346-05:00;2026-05-12 12:46:02.554280-04:00
bcbb8288-3d46-4cf9-9aa4-4598eef0622e;254;Solicitar orientação para retificação do nome no registro civil;orientacao-para-retificacao-do-nome-no-registro-civil39;assistencia-social;SEC;Secretaria de Estado da Cidadania;Sua Internet não é particular;False;;False;2025-12-07 12:51:27.483154-05:00;2025-12-07 12:51:27.483166-05:00
38a20f94-61cb-4aba-81aa-6cc7fea0d999;1020;IPVA - consulta de débito;ipva-consulta-de-debito54;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;NÃO ESTOU CONSEGUINDO CONCLUIR MEU CADASTRO, ACREDITO QUE NOME DE MINHA MÃE (IN MEMORIAM) ESTEJA COM ALGUM ERRO;True;"O erro não se relaciona à Carta de Serviços.
A divergência de nomes durante o cadastramento no e-Fazenda deve ser resolvido junto à Receita Federal do Brasil.";True;2025-12-03 14:12:36.783984-05:00;2025-12-04 11:52:15.511062-05:00
757dc006-88f8-4339-8027-b2f2603a4398;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;No site não aparece as mais opções de registro de boletim de ocorrência!;False;;False;2025-12-02 13:32:13.811838-05:00;2025-12-02 13:32:13.811851-05:00
ac0c5671-f22f-4fb7-b8c5-fce97d152b1f;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;Essa mudança ficou pior,antes eu achava tudo ,agora,nada.;False;;False;2025-12-02 09:06:18.620341-05:00;2025-12-02 09:06:18.620353-05:00
570d0142-6db0-486a-849d-b766c71f68b2;1137;Solicitar Carteira Nacional de Habilitação - Definitiva;solicitar-carteira-nacional-de-habilitacao-definitiva104;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Eu sou de são Paulo, não sou do mato grosso do sul;True;Cidadão busca serviço referente ao Estado de SP;True;2025-12-01 13:50:24.903897-05:00;2026-02-05 09:54:15.680033-05:00
76523582-0a29-4c0c-9eed-4d2910cb87f2;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não abre pra solicitar;False;;False;2025-12-01 13:21:00.368951-05:00;2025-12-01 13:21:00.368975-05:00
ecd817d6-ed26-4381-ab26-4b99a2c00e66;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Não consigo acessar minha conta pelo gov!;True;Cidadã procura serviço referente a conta GOVBR;True;2025-11-28 14:51:54.080204-05:00;2026-02-05 09:55:12.501192-05:00
a97bfdc2-3498-4d30-99e8-98bcbdef5113;1157;Atualizar endereço de condutor (CNH/PPD);atualizar-endereco-de-condutora-cnhppd109;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Sou de São Paulo;True;Cidadão é do Estado de SP.;True;2025-11-28 13:41:02.606652-05:00;2026-02-05 09:56:32.132175-05:00
a524155c-f022-4eea-b502-a8353897bea4;1127;Solicitar orientação Procon/MS;solicitar-orientacao-proconms36;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;a pagina Solicitar orientação Procon/MS esta fora do ar;True;A indisponibilidade da página ‘Solicitar Orientação – Procon/MS’ ocorreu de forma pontual.;True;2025-11-28 09:07:13.344549-05:00;2026-01-22 14:37:58.027717-05:00
a0960258-441b-462f-8900-c81646c74769;1029;e-Fazenda - cadastro;portal-e-fazenda-cadastro135;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Não estou recebendo o código de acesso quando vou fazer o cadastro no efazenda, já tentei varia vezes;True;"O erro relatado não se relaciona à Carta de Serviços.
O problema refere-se a instabilidade nos sistemas legados da SEFAZ.
Para solucionar o problema o usuário deve abrir um chamado de suporte técnico no telefone (67) 3318-3600.";True;2025-11-25 06:51:20.260932-05:00;2025-12-03 07:25:32.919949-05:00
b38d562d-1293-428c-8bcc-4add154e76aa;1132;Solicitar Agendamento de Exame/Reexame Teórico Técnico Condutor Infrator;solicitar-agendamento-de-examereexame-teorico-tecnico-condutor-infrator182;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;nao aparece Detran pernambuco;True;Cidadão busca serviço referente a outro Estado.;True;2025-11-25 05:40:49.811505-05:00;2026-02-05 09:44:01.095884-05:00
28fe01e6-6dba-4e3d-bdf6-c1e294f9efe7;1176;Solicitar vistoria;vistoria147;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Quero realizar a vistoria no dentran MA, de imperatriz Maranhão;True;Cidadão busca serviço referente ao Estado do Maranhão.;True;2025-11-24 19:31:13.459945-05:00;2026-02-05 09:36:05.724861-05:00
21e1ab26-92f3-446e-b94f-66680f529559;181;Cadastro do comércio, indústria e serviços (CCIS) - inscrição estadual temporária para empresas do ramo de construção civil;cadastro-do-comercio-industria-e-servicos-ccis-inscricao-estadual-temporaria-para-empresas-do-ramo-de-construcao-civil175;empresa-industria-e-comercio;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;SITE FICOU MUITO RUIM PRA LOCALIZAR A INSCRICAO ESTADUAL DE UM CONTRIBUINTE.;True;"O erro relatado não se relaciona com a Carta de Serviços.
Diz respeito ao novo layout do site da SEFAZ.
A consulta de contribuintes pode ser acessada através do menu ""Informativos"", opção ""Consulta de Contribuintes"".";True;2025-11-24 07:27:52.602225-05:00;2025-12-03 07:24:06.103172-05:00
